,Open Time,open,high,low,close,Close Time,DIF,DEA,MACD
216,2023-03-15 08:00:00,24670.41,25196.97,23896.95,24285.66,2023-03-16 07:59:59.999000064,61.55,-183.36,244.91
217,2023-03-16 08:00:00,24285.66,25167.4,24123.0,24998.78,2023-03-17 07:59:59.999000064,231.89,-100.31,332.2
218,2023-03-17 08:00:00,24998.78,27756.84,24890.0,27395.13,2023-03-18 07:59:59.999000064,553.87,30.52,523.35
219,2023-03-18 08:00:00,27395.13,27724.85,26578.0,26907.49,2023-03-19 07:59:59.999000064,760.92,176.6,584.32
220,2023-03-19 08:00:00,26907.49,28390.1,26827.22,27972.87,2023-03-20 07:59:59.999000064,999.46,341.17,658.28
221,2023-03-20 08:00:00,27972.87,28472.0,27124.47,27717.01,2023-03-21 07:59:59.999000064,1154.54,503.85,650.69
222,2023-03-21 08:00:00,27717.01,28438.55,27303.1,28105.47,2023-03-22 07:59:59.999000064,1293.88,661.85,632.02
223,2023-03-22 08:00:00,28107.81,28868.05,26601.8,27250.97,2023-03-23 07:59:59.999000064,1320.14,793.51,526.63
224,2023-03-23 08:00:00,27250.97,28750.0,27105.0,28295.41,2023-03-24 07:59:59.999000064,1408.98,916.6,492.38
225,2023-03-24 08:00:00,28295.42,28374.3,27000.0,27454.47,2023-03-25 07:59:59.999000064,1395.45,1012.37,383.07
226,2023-03-25 08:00:00,27454.46,27787.33,27156.09,27462.95,2023-03-26 07:59:59.999000064,1369.62,1083.82,285.8
227,2023-03-26 08:00:00,27462.96,28194.4,27417.76,27968.05,2023-03-27 07:59:59.999000064,1374.07,1141.87,232.2
228,2023-03-27 08:00:00,27968.05,28023.86,26508.14,27124.91,2023-03-28 07:59:59.999000064,1294.63,1172.42,122.21
229,2023-03-28 08:00:00,27124.9,27520.0,26631.78,27261.07,2023-03-29 07:59:59.999000064,1228.51,1183.64,44.87
230,2023-03-29 08:00:00,27261.06,28650.0,27240.1,28348.6,2023-03-30 07:59:59.999000064,1249.46,1196.8,52.65
231,2023-03-30 08:00:00,28348.6,29184.68,27686.0,28028.53,2023-03-31 07:59:59.999000064,1226.1,1202.66,23.43
232,2023-03-31 08:00:00,28028.53,28656.69,27511.71,28465.36,2023-04-01 07:59:59.999000064,1228.67,1207.86,20.8
233,2023-04-01 08:00:00,28465.36,28819.71,28220.27,28452.73,2023-04-02 07:59:59.999000064,1215.67,1209.43,6.25
234,2023-04-02 08:00:00,28452.74,28530.0,27856.43,28171.87,2023-04-03 07:59:59.999000064,1169.23,1201.39,-32.15
235,2023-04-03 08:00:00,28171.87,28500.99,27200.24,27800.0,2023-04-04 07:59:59.999000064,1089.86,1179.08,-89.22
236,2023-04-04 08:00:00,27800.0,28444.44,27662.79,28165.47,2023-04-05 07:59:59.999000064,1044.41,1152.15,-107.74
237,2023-04-05 08:00:00,28165.47,28775.0,27805.1,28170.01,2023-04-06 07:59:59.999000064,997.26,1121.17,-123.91
238,2023-04-06 08:00:00,28170.01,28182.05,27711.0,28033.82,2023-04-07 07:59:59.999000064,938.09,1084.55,-146.47
239,2023-04-07 08:00:00,28033.83,28100.0,27766.94,27906.33,2023-04-08 07:59:59.999000064,870.87,1041.82,-170.95
240,2023-04-08 08:00:00,27906.34,28154.99,27859.02,27938.38,2023-04-09 07:59:59.999000064,810.83,995.62,-184.79
241,2023-04-09 08:00:00,27938.38,28530.0,27800.0,28323.76,2023-04-10 07:59:59.999000064,785.3,953.56,-168.25
242,2023-04-10 08:00:00,28323.76,29770.0,28170.0,29637.34,2023-04-11 07:59:59.999000064,861.14,935.07,-73.94
243,2023-04-11 08:00:00,29637.35,30550.0,29590.0,30200.42,2023-04-12 07:59:59.999000064,955.66,939.19,16.47
244,2023-04-12 08:00:00,30200.43,30486.0,29637.4,29888.07,2023-04-13 07:59:59.999000064,993.9,950.13,43.77
245,2023-04-13 08:00:00,29888.07,30595.0,29854.59,30373.84,2023-04-14 07:59:59.999000064,1051.29,970.36,80.93
246,2023-04-14 08:00:00,30373.84,31000.0,29966.0,30466.93,2023-04-15 07:59:59.999000064,1091.7,994.63,97.07
247,2023-04-15 08:00:00,30466.93,30595.6,30202.0,30295.09,2023-04-16 07:59:59.999000064,1097.21,1015.15,82.06
248,2023-04-16 08:00:00,30295.1,30549.99,30120.0,30304.65,2023-04-17 07:59:59.999000064,1089.78,1030.07,59.71
249,2023-04-17 08:00:00,30304.66,30316.06,29240.65,29430.27,2023-04-18 07:59:59.999000064,1001.8,1024.42,-22.62
250,2023-04-18 08:00:00,29430.27,30485.0,29096.78,30380.01,2023-04-19 07:59:59.999000064,997.21,1018.98,-21.77
251,2023-04-19 08:00:00,30380.01,30413.53,28520.0,28797.1,2023-04-20 07:59:59.999000064,855.98,986.38,-130.4
252,2023-04-20 08:00:00,28797.1,29088.3,28010.0,28243.65,2023-04-21 07:59:59.999000064,691.42,927.38,-235.97
253,2023-04-21 08:00:00,28243.65,28374.02,27125.0,27262.84,2023-04-22 07:59:59.999000064,476.37,837.18,-360.81
254,2023-04-22 08:00:00,27262.84,27882.72,27140.35,27816.85,2023-04-23 07:59:59.999000064,346.65,739.08,-392.42
255,2023-04-23 08:00:00,27816.85,27816.85,27311.25,27590.6,2023-04-24 07:59:59.999000064,223.02,635.87,-412.84
256,2023-04-24 08:00:00,27590.59,28000.0,26942.82,27510.93,2023-04-25 07:59:59.999000064,117.27,532.15,-414.88
257,2023-04-25 08:00:00,27510.93,28399.99,27192.0,28300.79,2023-04-26 07:59:59.999000064,96.08,444.93,-348.85
258,2023-04-26 08:00:00,28300.8,30036.0,27235.0,28415.29,2023-04-27 07:59:59.999000064,87.52,373.45,-285.93
259,2023-04-27 08:00:00,28415.29,29890.0,28378.86,29472.77,2023-04-28 07:59:59.999000064,164.17,331.59,-167.42
260,2023-04-28 08:00:00,29472.77,29599.54,28891.0,29311.7,2023-04-29 07:59:59.999000064,209.51,307.18,-97.67
261,2023-04-29 08:00:00,29311.69,29448.88,29031.0,29230.45,2023-04-30 07:59:59.999000064,236.16,292.97,-56.81
262,2023-04-30 08:00:00,29230.45,29969.39,29079.59,29233.21,2023-05-01 07:59:59.999000064,254.57,285.29,-30.72
263,2023-05-01 08:00:00,29233.2,29337.34,27666.95,28068.26,2023-05-02 07:59:59.999000064,173.16,262.87,-89.71
264,2023-05-02 08:00:00,28068.26,28879.88,27872.0,28669.86,2023-05-03 07:59:59.999000064,155.4,241.37,-85.98
265,2023-05-03 08:00:00,28669.85,29266.66,28113.69,29026.16,2023-05-04 07:59:59.999000064,168.13,226.72,-58.59
266,2023-05-04 08:00:00,29026.16,29379.83,28663.64,28838.16,2023-05-05 07:59:59.999000064,161.2,213.62,-52.42
267,2023-05-05 08:00:00,28838.16,29677.0,28800.0,29505.61,2023-05-06 07:59:59.999000064,207.17,212.33,-5.16
268,2023-05-06 08:00:00,29505.6,29820.0,28300.0,28848.2,2023-05-07 07:59:59.999000064,188.38,207.54,-19.16
269,2023-05-07 08:00:00,28848.19,29138.29,28395.23,28430.1,2023-05-08 07:59:59.999000064,138.16,193.66,-55.5
270,2023-05-08 08:00:00,28430.09,28631.01,27262.0,27668.79,2023-05-09 07:59:59.999000064,36.51,162.23,-125.72
271,2023-05-09 08:00:00,27668.8,27818.0,27353.0,27628.27,2023-05-10 07:59:59.999000064,-46.77,120.43,-167.21
272,2023-05-10 08:00:00,27628.28,28331.42,26777.0,27598.75,2023-05-11 07:59:59.999000064,-113.85,73.58,-187.43
273,2023-05-11 08:00:00,27598.74,27630.14,26702.05,26968.62,2023-05-12 07:59:59.999000064,-215.37,15.79,-231.16
274,2023-05-12 08:00:00,26968.61,27091.12,25811.46,26795.01,2023-05-13 07:59:59.999000064,-306.31,-48.63,-257.68
275,2023-05-13 08:00:00,26795.01,27045.45,26692.03,26775.28,2023-05-14 07:59:59.999000064,-375.64,-114.03,-261.6
276,2023-05-14 08:00:00,26775.27,27200.0,26560.53,26917.62,2023-05-15 07:59:59.999000064,-414.32,-174.09,-240.23
277,2023-05-15 08:00:00,26917.61,27663.59,26726.0,27162.14,2023-05-16 07:59:59.999000064,-420.4,-223.35,-197.05
278,2023-05-16 08:00:00,27162.15,27296.89,26852.11,27033.84,2023-05-17 07:59:59.999000064,-430.6,-264.8,-165.8
279,2023-05-17 08:00:00,27033.85,27500.0,26544.71,27405.61,2023-05-18 07:59:59.999000064,-404.04,-292.65,-111.39
280,2023-05-18 08:00:00,27405.62,27485.33,26361.2,26821.28,2023-05-19 07:59:59.999000064,-425.23,-319.17,-106.06
281,2023-05-19 08:00:00,26821.28,27183.6,26630.0,26880.26,2023-05-20 07:59:59.999000064,-432.28,-341.79,-90.5
282,2023-05-20 08:00:00,26880.26,27150.0,26825.11,27102.43,2023-05-21 07:59:59.999000064,-415.16,-356.46,-58.7
283,2023-05-21 08:00:00,27102.42,27277.55,26666.03,26747.78,2023-05-22 07:59:59.999000064,-425.31,-370.23,-55.07
284,2023-05-22 08:00:00,26747.78,27099.89,26538.21,26849.27,2023-05-23 07:59:59.999000064,-420.31,-380.25,-40.06
285,2023-05-23 08:00:00,26849.28,27495.83,26798.11,27219.61,2023-05-24 07:59:59.999000064,-382.07,-380.61,-1.45
286,2023-05-24 08:00:00,27219.61,27219.61,26080.5,26329.01,2023-05-25 07:59:59.999000064,-418.79,-388.25,-30.54
287,2023-05-25 08:00:00,26329.0,26631.98,25871.89,26473.79,2023-05-26 07:59:59.999000064,-431.24,-396.85,-34.4
288,2023-05-26 08:00:00,26473.8,26932.16,26327.24,26705.92,2023-05-27 07:59:59.999000064,-417.57,-400.99,-16.58
289,2023-05-27 08:00:00,26705.93,26895.0,26551.0,26854.27,2023-05-28 07:59:59.999000064,-390.26,-398.84,8.58
290,2023-05-28 08:00:00,26854.28,28261.32,26764.36,28065.0,2023-05-29 07:59:59.999000064,-267.84,-372.64,104.81
291,2023-05-29 08:00:00,28065.01,28447.14,27524.6,27736.4,2023-05-30 07:59:59.999000064,-195.08,-337.13,142.05
292,2023-05-30 08:00:00,27736.39,28038.59,27554.0,27694.4,2023-05-31 07:59:59.999000064,-139.2,-297.55,158.34
293,2023-05-31 08:00:00,27694.39,27835.51,26839.01,27210.35,2023-06-01 07:59:59.999000064,-132.46,-264.53,132.07
294,2023-06-01 08:00:00,27210.36,27350.0,26605.05,26817.93,2023-06-02 07:59:59.999000064,-156.96,-243.01,86.05
295,2023-06-02 08:00:00,26817.93,27300.0,26505.0,27242.59,2023-06-03 07:59:59.999000064,-140.5,-222.51,82.01
296,2023-06-03 08:00:00,27242.59,27333.29,26914.93,27069.22,2023-06-04 07:59:59.999000064,-139.83,-205.97,66.15
297,2023-06-04 08:00:00,27069.22,27455.02,26951.0,27115.21,2023-06-05 07:59:59.999000064,-134.04,-191.59,57.55
298,2023-06-05 08:00:00,27115.2,27129.33,25388.0,25728.2,2023-06-06 07:59:59.999000064,-238.62,-200.99,-37.63
299,2023-06-06 08:00:00,25728.2,26111.15,25351.02,25938.24,2023-06-07 07:59:59.999000064,-301.09,-221.01,-80.07
